fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,userCategory,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21
8438-7,ASIA EQUITY,A,Accionario Asia Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8438-7A,Emerging Equity,1228.6879,1217.4144,1221.3561,1248.0275,1235.6704,1230.171,1216.902,1145.629,1125.2236,1181.6612,1186.6996,1174.6379,1079.1627,1029.8043,1085.994,1064.7301,1101.5605,1073.257,1124.3436,1183.2398,1162.9534,1125.6805,1116.3843,1082.947,1112.1758,1145.9281,1209.7729,1232.5984,1280.976,1277.9417,1311.682,1279.0585,1287.3383,1343.2046,1371.1723,1326.7339,1383.1095,1292.5422,1293.3624,1300.1818,1336.1815,1306.4596,1289.0539,1334.935,1268.6946,1185.6621,1196.8375,1195.6213,1210.6345,1224.9654,1297.4909,1320.7513,1263.7597,1281.3041,1297.1706,1275.2994,1301.9457,1366.0631,1509.6429,1471.4344,1497.1002,1477.561,1335.8139,1423.0607,1368.7927,1508.8531,1508.4351,1609.7347,1605.1758,1623.5111,1726.139,1709.0123,1862.5494
8517-0,ASIATICO ACCIONARIO,B,Accionario Asia Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8517-0B,Emerging Equity,1081.3322,1078.6975,1089.7131,1141.2687,1116.8847,1109.0037,1078.4452,1018.1694,1007.123,1080.8464,1084.0986,1059.7484,982.1023,954.8704,1020.6996,991.7972,1021.2588,1009.4806,1057.6547,1119.8567,1104.1173,1073.5531,1076.5743,1049.8902,1080.7457,1115.4564,1178.6827,1202.3083,1262.6209,1260.2612,1300.1206,1271.0215,1280.3718,1337.5815,1360.0134,1317.3584,1388.4027,1290.1683,1302.3758,1307.912,1344.0368,1321.7919,1313.7699,1375.6143,1317.3958,1233.7966,1248.4142,1250.487,1266.5179,1272.1563,1345.3384,1370.0661,1304.5109,1325.4886,1340.148,1329.2964,1365.637,1434.6381,1588.7786,1556.2063,1582.9904,1582.5144,1461.0366,1565.4541,1511.3131,1677.6567,1704.5769,1825.6718,1830.3763,1846.218,1965.1112,1953.8514,2128.512
8193-0,BALANCEADO CONSERVAD,A,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8193-0A,"Balanced, Conservative",1544.5143,1559.4834,1567.1843,1566.3496,1576.0758,1576.7846,1601.6637,1588.9574,1571.2684,1596.0601,1607.1992,1596.5874,1568.7757,1562.4465,1571.8189,1569.4162,1594.8043,1574.1728,1591.6433,1613.2615,1606.82,1596.4428,1578.1522,1591.3499,1596.3378,1618.4546,1643.3339,1655.08,1667.8156,1659.2382,1671.7227,1668.6569,1682.6212,1683.4457,1631.7219,1669.6747,1693.2465,1683.0366,1676.5515,1691.3678,1682.8617,1671.9539,1683.0086,1682.1554,1682.6834,1662.0647,1670.8613,1683.3468,1706.5654,1698.2779,1712.9155,1718.1408,1726.8079,1750.2968,1763.6558,1767.6527,1784.1676,1705.1101,1616.9635,1660.6258,1657.6747,1589.3704,1482.7479,1539.7776,1519.9744,1534.2391,1531.8453,1534.6612,1491.4411,1492.605,1528.1855,1551.0053,1590.7729
8302-K,BALANCEADO MODERADO,A,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,8302-KA,"Balanced, Moderate",1235.4205,1239.5841,1245.2141,1236.8833,1244.9008,1249.1284,1286.2125,1280.0611,1257.6496,1274.8934,1287.2169,1278.3835,1253.1504,1239.2297,1251.9726,1253.9457,1276.5644,1258.5509,1287.8109,1309.1125,1293.5684,1287.2619,1267.7123,1271.8341,1269.1668,1289.5093,1321.5223,1335.8807,1353.9626,1346.5051,1359.5808,1351.7871,1372.1426,1383.2225,1365.8054,1381.3493,1409.2207,1376.5857,1368.9749,1380.7225,1381.5287,1377.4789,1378.9465,1395.4629,1387.057,1361.25,1347.5294,1341.0122,1372.6965,1368.4933,1384.4884,1396.4233,1399.922,1416.2221,1438.0519,1436.2353,1449.8417,1435.3242,1467.7295,1446.7452,1483.8517,1438.2795,1291.4484,1351.541,1339.0931,1371.0651,1363.908,1403.9819,1375.0791,1373.2728,1427.0515,1420.1151,1463.8728
8043-8,BANCHILE-ACCIONES,B,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8043-8B,Domestic Equity,6365.9166,6604.4484,6542.8854,6668.5191,6653.8911,6399.8069,6381.5187,6267.1764,6065.4458,6221.5695,5931.2199,5931.2312,6005.1159,6117.6375,6387.2152,6458.1246,6406.8188,6458.1465,6644.1399,6602.0593,6400.2597,6760.891,6567.7643,6464.7979,6509.8348,6783.7206,7537.5019,7536.9809,7558.7268,7364.282,7994.3056,8131.2491,8467.23,8923.0762,7721.5531,8553.5129,8968.0242,8519.493,8474.0238,8759.463,8336.37,8016.1238,8165.5163,7972.8246,8054.5582,7729.9485,7779.2534,7744.0787,8149.4386,8083.8072,7966.8922,7851.0354,7486.1264,7749.9719,7489.5276,7071.1968,7513.813,6883.9897,6520.8284,6755.6545,6643.806,5995.5874,5042.7509,5857.4455,5676.7643,6050.9809,6163.1408,5996.3842,5725.4715,5406.2814,6065.2542,6262.5996,6457.0965
8744-0,BANCOESTADO BNP PARIBAS ACCIONES DESARROLLADAS,APV,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8744-0APV,International Equity,1803.6775,1873.8933,1895.5509,1884.8764,1909.8205,1910.3838,2033.4632,1987.4461,1880.1692,2011.053,2068.7822,2027.9125,1862.6486,1818.8449,1868.098,1863.0098,1948.9445,1813.6316,1881.6916,1945.6902,1887.6228,1831.2199,1927.326,1946.713,1929.8934,1980.6985,2048.9748,2092.2331,2158.5044,2134.0303,2135.8829,2050.7546,2134.0309,2175.1488,2240.0983,2172.5104,2239.6264,2129.803,2103.7883,2152.1361,2247.5478,2290.5101,2309.6527,2481.8662,2423.0942,2329.0293,2278.011,2146.3063,2218.342,2275.5418,2374.0202,2462.2915,2437.9461,2457.6477,2566.4591,2572.7236,2632.9068,2715.2346,3037.654,2874.7748,3049.1028,2874.1999,2586.668,2774.9125,2792.1207,2859.9812,2764.6162,2974.314,2931.124,2799.3081,3022.6377,2900.1802,2993.8517
8807-2,BANCOESTADO BNP PARIBAS MAS RENTA BICENTENARIO,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8807-2A,"Domestic Bond, > 365",1256.6326,1260.2132,1263.0981,1264.9461,1268.1713,1274.5983,1278.1164,1283.0913,1281.2609,1282.8198,1280.5754,1280.5046,1289.2347,1296.9258,1302.9406,1307.3013,1312.2722,1318.1546,1323.0912,1331.6389,1336.5683,1336.8051,1330.6624,1345.4617,1352.2758,1358.5997,1362.9043,1371.073,1372.4944,1375.9182,1379.6541,1382.4471,1379.2985,1377.5299,1378.4654,1384.7208,1392.9495,1396.9763,1400.0239,1403.0971,1407.0025,1410.9437,1415.2831,1419.3669,1419.6176,1416.3976,1421.6069,1427.4367,1433.2324,1436.5527,1446.1712,1454.1226,1466.911,1482.8103,1497.4762,1505.927,1510.9395,1494.5021,1485.0152,1496.3859,1504.1637,1492.5926,1485.1009,1522.9275,1543.2922,1543.5419,1541.8163,1549.2107,1543.5552,1552.282,1556.2496,1557.3972,1567.2963
8753-K,BANCOESTADO BNP PARIBAS RENTA EMERGENTE,APV,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6.0,P,8753-KAPV,"International Bond, > 365",1330.6368,1315.7331,1321.0686,1318.2382,1314.4327,1335.484,1386.0639,1403.3971,1388.7603,1397.158,1424.5699,1406.8433,1401.9734,1389.5227,1393.1866,1392.0222,1428.3522,1414.0454,1416.7467,1473.7156,1449.2396,1415.0935,1386.5701,1391.8091,1369.9047,1396.0483,1446.2477,1462.6438,1499.3955,1482.7329,1475.715,1448.2512,1458.091,1447.6771,1473.0644,1427.5795,1427.2374,1390.7262,1411.3942,1397.5271,1394.9574,1396.2763,1407.5109,1437.0538,1422.0611,1452.2329,1406.9902,1464.0252,1438.2426,1438.5135,1491.8293,1492.8154,1550.4155,1546.3271,1593.8869,1611.0817,1619.5086,1623.0321,1723.5628,1664.3824,1736.4833,1735.4987,1672.1785,1715.2929,1756.9054,1805.3295,1766.7812,1807.2829,1781.592,1771.2911,1816.8034,1760.2583,1789.0793
8844-7,BANCOESTADO PERFIL DINAMICO A,APV,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,8844-7APV,"Balanced, Aggressive",1227.9852,1250.0223,1248.9526,1279.8988,1265.1617,1255.1488,1280.4958,1259.6166,1224.6314,1273.0358,1289.4255,1270.9921,1195.6764,1163.5218,1203.7803,1201.6796,1232.6928,1195.4738,1238.1212,1279.4987,1254.3635,1237.1677,1251.2022,1245.4307,1249.0715,1274.9238,1339.8837,1357.8593,1390.9222,1377.9092,1406.6693,1389.4122,1418.9792,1451.5528,1442.2096,1433.3644,1479.6269,1417.0711,1420.5903,1435.768,1433.4176,1426.3201,1446.6979,1477.9153,1455.8682,1430.4157,1417.5066,1402.4651,1438.4451,1431.9588,1469.7192,1490.9597,1476.901,1494.4361,1524.8057,1526.8266,1564.5304,1575.2296,1663.0635,1631.493,1675.7809,1622.6137,1467.2745,1553.8573,1537.0486,1606.8248,1570.0512,1629.1501,1607.5317,1569.8709,1674.7308,1631.7532,1691.3857
8846-3,BANCOESTADO PERFIL MODERADO E,APV,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8846-3APV,"Balanced, Conservative",1220.728,1231.3335,1237.7238,1234.2724,1237.1322,1244.7335,1259.5169,1268.5501,1263.9014,1264.2214,1264.8291,1259.6139,1274.1776,1282.4357,1287.7482,1289.9521,1300.406,1305.4154,1310.9242,1323.9386,1328.9747,1324.477,1312.5644,1332.0877,1337.5225,1352.4612,1366.2058,1375.2494,1376.6326,1374.4019,1377.3952,1383.882,1379.0181,1377.0245,1370.5838,1385.0549,1397.1308,1400.6101,1403.4348,1406.1714,1411.9756,1416.4284,1425.1186,1429.8851,1430.9644,1423.619,1427.1518,1434.1708,1446.3046,1448.3051,1463.7361,1476.5382,1497.4204,1516.1086,1544.6617,1564.3113,1571.4204,1528.9433,1504.4914,1535.717,1555.1618,1525.1317,1495.2507,1548.5793,1587.0067,1586.3273,1579.7884,1608.5748,1580.9946,1601.2136,1620.0475,1622.8915,1654.2763
8845-5,BANCOESTADO PERFIL TRADICIONAL C,APV,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,8845-5APV,"Balanced, Moderate",1181.7559,1199.1921,1203.085,1216.9772,1213.3997,1209.2554,1222.9733,1217.6819,1196.2552,1219.2285,1224.0995,1211.1168,1179.9241,1178.3404,1210.2933,1210.2372,1231.9526,1219.2165,1241.8058,1268.3601,1259.7496,1252.5233,1251.0596,1255.2483,1261.6787,1282.2344,1324.6945,1334.2885,1348.5077,1339.5141,1356.2811,1352.4925,1363.5483,1378.4678,1364.6348,1373.2454,1400.5028,1376.2151,1378.0812,1388.1386,1387.8981,1385.8452,1399.3118,1410.2789,1403.3555,1388.9102,1385.3755,1386.246,1410.1751,1406.6196,1426.968,1440.3027,1445.0593,1462.4212,1488.7155,1500.6166,1521.5122,1498.16,1523.5325,1525.1456,1556.2485,1518.714,1428.6742,1501.4762,1509.6765,1551.9861,1527.4902,1567.7042,1544.6477,1531.1535,1594.4733,1570.3409,1611.3958
8434-4,BCI AMERICA LATINA,ALPAT,Accionario America Latina,FM MIXTO,4.0,P,8434-4ALPAT,International Equity,783.1664,786.5069,742.969,781.8412,749.6573,762.9726,745.9453,709.095,709.095,709.095,709.095,704.9362,669.1216,677.4892,757.7623,776.9354,776.9354,776.9354,776.9354,776.9354,740.6487,798.9062,748.2468,730.5531,730.5531,730.5531,730.5531,730.5531,730.5531,720.1841,763.6172,769.4251,789.172,765.4566,745.3946,746.1063,823.0548,782.9656,790.0693,787.0251,695.9334,686.4673,746.899,724.624,734.5699,806.9845,754.716,754.3328,821.9798,782.6142,792.5921,798.1541,806.0298,812.3294,819.0743,777.6247,808.6814,863.6927,894.5792,900.7614,886.8722,807.714,554.3527,570.0955,585.4254,634.254,634.1625,625.0885,576.7986,569.8229,689.9634,702.4066,700.6949
8514-6,BCI ASIA,ALPAT,Accionario Asia Emergente,FM MIXTO,4.0,P,8514-6ALPAT,Emerging Equity,1458.748,1441.4239,1451.5054,1469.5204,1469.7757,1477.5057,1475.6807,1405.8957,1385.3596,1472.5761,1475.1455,1458.1568,1342.6202,1278.5805,1355.1428,1325.6921,1364.946,1335.9712,1394.9064,1470.758,1445.0099,1399.1997,1396.0139,1351.6424,1383.1039,1434.7377,1512.6172,1541.0856,1605.1908,1601.6486,1644.1439,1604.6466,1614.3498,1689.6683,1725.1711,1672.4191,1750.6775,1615.9454,1638.9331,1640.4295,1684.5719,1650.5434,1633.1125,1693.88,1614.9722,1498.8497,1512.5181,1525.4865,1553.3362,1566.7457,1664.4421,1699.6029,1623.1834,1645.8533,1662.5587,1655.1745,1704.6148,1796.2238,1988.5295,1933.0769,1954.5233,1965.2077,1806.1881,1925.0066,1867.3396,2067.8616,2067.6148,2233.811,2239.1433,2236.9386,2391.1303,2384.3846,2591.4255
8970-2,BCI BONOS LATINOAMERICANOS,UNICA,Fondos de Deuda > 365 Dias Orig. Flex,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8970-2UNICA,"Domestic Bond, > 365",1145.0924,1144.6957,1144.0854,1148.3293,1153.1346,1153.1641,1159.7371,1163.3492,1158.8084,1180.9474,1171.6004,1165.2914,1171.9388,1188.8911,1218.3885,1224.5243,1238.2104,1243.5287,1258.9944,1266.6522,1269.8963,1273.4448,1247.7039,1258.5759,1269.9432,1281.2091,1285.282,1297.2144,1305.4054,1312.9834,1318.5695,1322.9523,1327.3768,1328.6844,1328.2041,1327.3388,1324.4142,1307.2114,1305.2695,1301.6288,1288.0827,1293.4147,1308.327,1310.7925,1311.0507,1300.5248,1285.4088,1293.0849,1314.2769,1318.1346,1329.2365,1336.3057,1344.9275,1359.8199,1366.9334,1374.0178,1375.7571,1375.4258,1382.8004,1384.2898,1385.6778,1386.7062,1387.9618,1388.117,1388.3082,1388.4311,1388.5507,1388.6292,1388.914,1389.0344,1389.0965,1389.2052,1389.2052
8107-8,BCI COMPETITIVO,APV,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8107-8APV,"Domestic Bond, < 365",27101.2097,27164.2019,27234.385,27306.1865,27382.5423,27452.0682,27527.1629,27603.7467,27682.5883,27758.3128,27806.1157,27875.1486,27951.6831,28034.4327,28153.7088,28238.0127,28320.9373,28392.616,28467.7717,28552.6096,28640.3884,28742.9701,28824.6708,28906.0059,28998.9047,29075.4662,29149.2602,29228.6206,29293.6706,29356.6653,29415.7101,29475.301,29531.8013,29588.7695,29644.94,29703.5046,29763.2181,29817.2209,29876.4458,29933.4571,29991.9079,30048.3686,30106.9987,30165.7352,30222.4935,30281.9482,30340.743,30403.6993,30469.0195,30528.8464,30597.4664,30664.508,30733.922,30800.2884,30863.2285,30922.3482,30977.6374,31025.1116,31068.1652,31111.7751,31154.7594,31193.1591,31240.8218,31306.1836,31313.031,31318.5427,31322.3971,31325.9558,31329.2242,31332.4619,31335.6021,31338.7384,31342.0076
8037-3,BCI DEPOSITO EFECTIVO,ALPAT,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8037-3ALPAT,"Domestic Bond, < 365",106642.1676,106642.1676,106642.1676,106642.1676,106642.1676,106642.1676,106642.1676,106642.1676,106642.1676,106642.1676,106642.1676,106777.8211,107051.5301,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923,107184.923
8257-0,BCI DOLAR CASH,ALPAT,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,D,8257-0ALPAT,"International Bond, < 365",100.8374,100.8506,100.8618,100.8737,100.887,100.9002,100.9135,100.9268,100.9397,100.9529,100.966,100.9851,101.0113,101.036,101.0565,101.0765,101.1035,101.1292,101.1553,101.1816,101.2071,101.2336,101.2591,101.2857,101.3122,101.3363,101.3629,101.3888,101.4156,101.4419,101.4721,101.5147,101.5753,101.646,101.7165,101.8081,101.919,101.9987,102.0853,102.1782,102.2883,102.4101,102.5502,102.693,102.8352,102.9939,103.1554,103.3286,103.5192,103.691,103.8698,104.0409,104.2196,104.3926,104.568,104.7293,104.8853,105.047,105.2067,105.3777,105.5392,105.6637,105.7658,105.8627,105.9619,105.9859,105.9974,106.0036,106.0096,106.0158,106.0218,106.028,106.0342
8625-8,BCI EMERGENTE GLOBAL,ALTOP,Accionario Emergente,FM MIXTO,4.0,P,8625-8ALTOP,Emerging Equity,970.1196,960.9208,955.8088,969.4068,960.239,961.7672,959.1423,910.3607,895.3428,942.2885,949.1708,936.1744,865.2019,837.3608,885.602,875.8332,893.7856,878.7744,917.7093,962.0647,945.8558,926.905,913.4677,900.4084,918.613,942.8823,993.9301,1010.4592,1043.7286,1036.1903,1068.0853,1052.1874,1062.1009,1093.5671,1106.1657,1081.6369,1141.9975,1061.707,1071.1429,1066.7338,1065.5508,1042.6533,1054.3749,1076.7979,1039.5388,997.0673,994.6535,994.8271,1027.1955,1021.3469,1068.2019,1089.7896,1058.1152,1074.4386,1089.5709,1070.248,1101.3897,1162.7348,1277.9512,1247.9334,1265.2103,1234.3705,1081.7738,1158.1418,1129.9089,1245.2341,1248.7226,1345.1331,1340.0984,1338.4674,1440.6754,1430.9278,1536.5187
8712-2,BCI ESTADOS UNIDOS,ALTOP,Accionario EEUU,FM MIXTO,4.0,P,8712-2ALTOP,International Equity,2103.1936,2170.294,2172.7824,2125.4408,2171.5729,2207.5801,2365.4929,2291.8707,2199.9228,2361.079,2438.1023,2392.7174,2201.6329,2135.15,2195.9086,2168.3816,2303.7047,2181.3584,2259.5069,2336.5143,2261.0651,2186.0176,2355.499,2369.4557,2325.2677,2425.2939,2473.1713,2501.0658,2553.6198,2531.704,2531.8626,2440.3295,2522.0108,2576.432,2678.9746,2572.9256,2673.7562,2547.8091,2511.3319,2555.635,2711.3965,2800.8356,2828.9704,3126.7789,3031.2456,2963.6194,2882.2991,2678.4233,2765.1554,2824.0694,2982.1374,3103.9255,3026.9368,3094.9437,3243.7812,3255.6593,3342.3606,3443.2111,3915.1769,3694.6945,3947.8032,3687.8087,3372.1985,3713.838,3739.0377,3851.7564,3730.2502,4101.5121,4002.9317,3796.5025,4184.5725,4000.8397,4100.3293
8513-8,BCI EUROPA,ALPAT,Accionario Europa Desarrollado,FM MIXTO,4.0,P,8513-8ALPAT,International Equity,1191.1048,1243.6629,1279.8998,1244.8238,1274.2712,1261.9039,1357.7548,1295.1465,1226.2724,1316.717,1389.8428,1338.219,1226.7372,1161.3908,1166.695,1156.5388,1242.0016,1084.5606,1138.6427,1187.7513,1150.3097,1106.2066,1118.8863,1170.2885,1153.7446,1165.6473,1255.6679,1312.1445,1391.8731,1355.1552,1369.4612,1314.2259,1380.6556,1385.2799,1398.3206,1333.908,1388.2525,1280.7246,1284.1478,1328.4559,1328.198,1346.83,1367.3906,1419.9453,1367.1585,1299.7527,1235.5766,1193.3563,1223.0014,1239.8416,1293.8524,1349.1347,1322.9794,1331.7526,1340.9164,1345.5801,1382.4117,1442.7854,1616.6487,1537.1639,1614.9161,1535.6769,1333.3733,1409.4352,1432.0145,1503.7984,1452.5021,1552.8334,1549.9763,1430.6923,1592.5958,1559.0779,1578.7039
8608-8,BCI EXPRESS,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8608-8A,"Domestic Bond, < 365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13805.1765,13838.0592,13868.2147,13900.0928,13931.2691,13963.098,13994.1622,14026.3888,14058.7681,14090.5036,14123.5341,14156.6497,14191.7102,14227.6357,14261.0321,14298.2998,14335.0085,14373.5065,14412.2454,14448.0395,14481.7641,14515.7493,14543.741,14568.3666,14592.5397,14617.096,14639.9349,14673.5639,14703.8911,14711.2556,14716.5085,14721.1679,14724.7879,14727.8792,14730.3494,14732.5036,14734.6881,14737.0263
8588-K,BCI FRONTERA,ALPAT,Fondos de Deuda < 365 Dias Internacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8588-KALPAT,"International Bond, < 365",1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1023.9142,1033.3809,1057.0647,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492,1030.2492
8813-7,BCI GESTION FLEXIBLE,ALTOP,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,8813-7ALTOP,"Balanced, Aggressive",1138.7704,1118.764,1121.45,1137.2202,1118.8969,1103.1862,1083.389,1043.5253,1035.0803,1036.302,1028.8945,1024.4126,1024.2593,1031.7656,1039.5773,1044.4733,1041.6712,1075.6006,1092.1326,1089.8316,1083.481,1071.7033,1048.2502,1054.6159,1062.0256,1070.0547,1065.5855,1102.9691,1122.8723,1110.9566,1130.5032,1136.5078,1156.6716,1189.5492,1206.2047,1212.536,1263.1701,1215.2403,1184.4372,1178.7171,1179.8034,1190.7243,1217.0224,1219.2598,1234.5345,1154.2043,1156.9121,1130.872,1134.7879,1139.19,1143.6704,1184.0599,1098.0148,1165.8161,1166.4041,1139.0106,1158.5743,1162.615,1187.1796,1192.409,1180.0815,1127.6734,1018.1751,1075.6258,1102.4251,1121.0659,1134.6441,1167.0046,1151.3505,1131.7013,1209.062,1227.5758,1229.885
8710-6,BCI GLOBAL TITAN,ALTOP,Accionario Desarrollado,FM MIXTO,4.0,P,8710-6ALTOP,International Equity,1863.6344,1918.884,1891.4953,1890.3162,1901.7126,1900.4859,2054.7613,1991.2489,1936.0081,2081.6431,2123.9179,2109.6609,1996.2913,1888.95,1930.1456,1908.1619,2018.0021,1955.6407,2005.2354,2070.9524,2023.7371,1965.3824,2043.642,2096.7177,2031.2964,2101.7189,2167.0752,2182.6811,2250.0562,2211.6792,2212.5693,2132.8289,2194.9567,2238.2031,2325.5203,2232.2566,2308.4572,2183.9694,2149.2381,2178.398,2285.6635,2370.6818,2443.0237,2659.5305,2576.1128,2544.6807,2423.9924,2275.5137,2326.9505,2340.6055,2501.5619,2624.4497,2554.2755,2600.347,2732.3724,2723.8969,2827.7177,2922.0896,3301.5207,3139.2569,3368.5841,3142.1758,2940.8698,3223.6091,3211.3731,3382.3363,3302.0156,3648.9653,3503.656,3288.7213,3599.3241,3485.0106,3571.3652
8036-5,BCI RENDIMIENTO,APV,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8036-5APV,"Domestic Bond, < 365",44906.2454,44996.1401,45098.862,45199.731,45306.5761,45410.1087,45520.4539,45633.7723,45744.5764,45860.1701,45974.5363,46100.2425,46227.2419,46346.6643,46474.5837,46592.7624,46717.6427,46839.5678,46958.6537,47076.6803,47191.5637,47311.1259,47428.9457,47551.8633,47672.8848,47773.8966,47880.8765,47980.7149,48078.5127,48168.1011,48255.4864,48341.8366,48422.407,48504.5445,48584.3969,48668.6239,48755.3683,48834.1387,48919.6501,49000.9022,49084.0477,49166.4571,49251.7487,49335.8491,49417.5957,49502.5171,49588.6141,49681.3845,49774.705,49863.6593,49964.8414,50064.1374,50167.6361,50267.1491,50365.7096,50461.0544,50543.1656,50613.2334,50669.2285,50726.987,50782.9062,50832.4319,50883.6973,50959.8587,50968.6418,50976.9485,50982.2321,50987.4874,50992.5772,50997.8373,51002.9515,51008.0517,51013.374
8787-4,BCI TOP PICKS,ALTOP,Inversionistas Calificados Accionario Nacional,FM DIRIGIDO A INVERSIONISTAS CALIFICADOS,8.0,P,8787-4ALTOP,"Domestic Bond, < 365",796.0358,827.2929,812.5945,835.3077,824.8172,791.5427,791.7186,770.2268,738.4427,769.5454,739.4999,727.3811,730.4032,753.5246,789.8844,815.6213,784.8747,785.3187,805.8674,804.4026,790.2157,839.0346,819.7866,818.6817,823.0727,847.4948,938.4101,939.3712,930.5122,915.7055,987.8017,1012.8053,1039.004,1069.6705,939.5638,1053.7471,1106.8663,1053.283,1043.2151,1082.2631,1033.9423,1013.5193,1035.9757,1012.0353,1018.9495,976.929,981.9303,973.6947,1018.072,993.7171,973.3414,954.7114,898.3653,915.8119,899.1248,883.5439,926.3775,859.4593,811.0401,845.3219,829.5356,755.98,644.6072,723.9442,665.1603,727.1065,737.5138,689.954,668.373,647.7836,735.0051,752.8966,775.9359
