fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,userCategory,2015_return,2015_stdev,2016_return,2016_stdev,2017_return,2017_stdev,2018_return,2018_stdev,2019_return,2019_stdev,2020_return,2020_stdev,avg_ann_return,ann_stdev
8910-9,SANTANDER PRIVATE BANKING CONSERVADOR,APV,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8910-9APV,"Balanced, Conservative",3.134567844042291,0.529660948176904,3.4106467594062773,0.2061916136918136,2.19234898770142,0.2487579934146921,2.231633094066754,0.13293958656406776,6.090365020692645,1.8737557998795944,7.358528327570091,6.2751569285054085,4.0513246606917575,2.1499413475335354
8911-7,SANTANDER PRIVATE BANKING MODERADO,APV,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,8911-7APV,"Balanced, Moderate",3.9876337244659332,4.078191479929254,6.282907851064756,3.7231009434512385,8.860318570664738,3.2776485176897103,-1.0729491198905317,3.7997463988471902,10.50500888869157,3.595635744171154,4.238993660512591,11.023401583359266,5.399931065470076,4.099495304119848
8615-0,SANTANDER RENTA CORTO PLAZO,APV,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8615-0APV,"Domestic Bond, < 365",2.7423983961650578,0.061047482975502346,3.1381862564191954,0.04887398765868139,2.247687171604551,0.08707117401051591,2.0039516226080023,0.03808467648393278,1.972222350228714,0.11049715756908068,0.6456755990543073,0.260092047297933,2.122031868394836,0.8543036594298647
8082-9,SANTANDER RENTA LARGO PLAZO PESOS,APV,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8082-9APV,"Domestic Bond, > 365",2.4398618776837466,0.8676662157693223,4.8623681418138665,1.0085734571894283,2.512578413958777,0.8662276370996249,2.709274120637706,0.5217626124575292,4.879317515370918,2.686620119359162,5.767730551027972,3.6253279094982167,3.8531682655788657,1.4723907471971307
8077-2,SANTANDER RENTA LARGO PLAZO UF,APV,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8077-2APV,"Domestic Bond, > 365",3.9009622724042847,1.5635175405818844,5.1284520672197464,1.8706861446532381,2.09013866168557,1.472261521709423,2.697911251187124,0.8403055063421687,5.128560540622962,3.514735634234964,5.341261582119006,4.839139962132765,4.040096461796483,1.3917682227650587
8280-5,SANTANDER RENTA MEDIANO PLAZO,APV,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8280-5APV,"Domestic Bond, < 365",3.5055258624695274,0.719818890442316,3.9342205720080736,0.6231750887869554,2.4234129914916913,0.6632934937789002,2.3359428713495944,0.3004401752601904,3.1917450797442015,0.9817390883875109,2.6459222423274475,1.1549470724553905,3.004460725494984,0.6424423434384566
8209-0,SANTANDER TESORERIA,CORP,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8209-0CORP,"Domestic Bond, < 365",2.9841927958057735,0.05955638610912043,3.2318060816190375,0.024949185053262515,2.326349957914231,0.0760477394240635,2.1350839006532896,0.033493305683101625,2.080375033743831,0.12098975127607979,0.4332140093239456,0.15719716508108864,2.1945394798871254,0.9834215756772992
8413-1,SCOTIA ACTIVO,A,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,8413-1A,"Balanced, Aggressive",0.8304343297573125,7.797647812230607,1.751330866861589,8.319440702116482,8.200485831963466,5.692109591725924,-11.11452650509478,7.148128831525495,10.50227429918127,7.374353284035146,-5.193385649598092,19.427663899063344,0.5542116027615895,8.095414609216514
8049-7,SCOTIA CLIPPER,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8049-7A,"Domestic Bond, < 365",1.732541564555068,0.058388544510817625,2.097099840083283,0.06553661542399793,1.1765799095682539,0.10140109446461658,0.9617808150155893,0.021498026655430363,0.948449044388866,0.13681755615770366,0.2694366044817542,0.15039829140694067,1.1959395994868283,0.6441860671678862
9158-8,SCOTIA CONFIANZA,V,Fondos de Deuda < 365 Dias Nacional en UF,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,9158-8V,"Domestic Bond, < 365",1.3804554399175606,1.268484899191316,5.058964683073208,0.5023925410042315,3.3108068120140777,0.5379639087226795,3.007017727052741,0.5586118226968609,3.654342051795645,1.2531327348056862,3.2799712896687705,1.4738530732377078,3.276280451978275,1.182248955877153
8238-4,SCOTIA DOLAR,UNICA,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,D,8238-4UNICA,"International Bond, < 365",0.06972571554688667,0.0037172648300849488,0.08453837960755717,0.00884908432702144,0.6095779869810913,0.07012767017996249,1.5644952195754236,0.10277859877375181,2.019592371030443,0.031759613546253035,0.5485440865326652,0.1445933993504049,0.8134286613807662,0.801870784450031
8604-5,SCOTIA GLOBAL - RETAIL,A,Accionario Sectorial,FM DE LIBRE INVERSION,6.0,P,8604-5A,Domestic Equity,3.822674562971784,8.777785769271555,6.480102574355628,6.5005722847872525,9.087233676938933,11.355527209287784,-17.396047199585297,7.013973122747849,-3.0205926019708618,9.737449726860012,-9.301217681466756,24.719960089681372,-2.1781055942203476,10.194744444869043
8050-0,SCOTIA LEADER,A,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8050-0A,"Domestic Bond, > 365",1.0876606854102855,1.9930224142071375,4.454248033570196,3.3126736418205684,0.859261795875943,1.8029739890478145,2.2997492066875846,1.0569523831074183,5.745493230774956,4.810228529743562,4.374682451264578,7.3230204426397565,3.1205625796898673,2.007989485753387
8292-9,SCOTIA MEDIANO PLAZO,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8292-9A,"Domestic Bond, > 365",-0.5910871022911435,1.1779844672046575,4.744994305430694,1.5339590853109648,1.7258241639412697,0.7671237060173393,1.3516455688686868,0.37219688821304725,4.060748361477917,1.9434698955137524,3.624387038414678,3.721601183679086,2.469572377691187,2.0105673324546767
8885-4,SCOTIA MERCADOS DESARROLLADOS,A,Accionario Desarrollado,FM DE LIBRE INVERSION,6.0,P,8885-4A,International Equity,7.14430077401329,11.829704924788734,-3.671764130065336,12.209861974382251,9.928110348446095,8.730009779182382,-5.708495933396485,11.99172631166866,27.17198155683287,14.382217533695506,9.885149197149579,18.966527246340394,6.931520280262493,11.814907861405013
8392-5,SCOTIA MIXTO,A,Balanceado Moderado,FM MIXTO,4.0,P,8392-5A,"Balanced, Moderate",0.8774738569400364,4.260774373351784,1.8342810443742197,4.482835785991682,5.200822282213569,3.523614419299431,-7.221355655364214,3.474482146986086,5.8796986390373895,4.376637479991289,-2.242295765467539,11.508711022638694,0.6205085214497474,4.895038142493105
8907-9,SCOTIA OPTIMO,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8907-9A,"Domestic Bond, > 365",0.6417934272927139,1.6341734101392142,4.214214227587898,1.9020772454008499,1.3476076462672681,1.1630376219640615,1.5038602527327916,0.6765728858195906,3.355920378130084,2.4336091779537217,3.7786387930634158,4.276759659430984,2.4646637311859676,1.4882958467156897
8188-4,SCOTIA PERMANENCIA,A,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8188-4A,"Balanced, Conservative",1.6956296777437707,2.9741916248224265,0.9773452125291904,2.718233710221404,3.151162465145241,3.1271759504478607,-4.126743969046743,2.4462610129242295,4.31480823753525,2.4916977342182594,-1.8044029650017723,6.03670375960491,0.6597784431577436,3.153179863697342
8367-4,SCOTIA RETAIL DOLAR,A,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,D,8367-4A,"International Bond, < 365",0.2267818963870072,0.01021827473342999,0.32748936181872246,0.010821991627959115,0.6943936135852535,0.07579858195064221,1.7474794748472355,0.10836813709437988,2.264946652652289,0.019111925279982945,0.568052755787396,0.19588865390543364,0.9686585604935294,0.8347527501471943
8323-2,SECURITY EMERGING MARKET,A,Accionario Emergente,FM MIXTO,4.0,D,8323-2A,Emerging Equity,-21.39112732606795,17.422552574517777,10.588774761555397,15.02242543276672,22.56881974384641,5.523273005641491,-27.846733977383142,14.643933780256994,4.926644295125637,15.47866173687202,21.147615654179862,27.879447453740024,-0.382292150844632,21.49112151138121
8336-4,SECURITY EQUILIBRIO,A,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,8336-4A,"Balanced, Moderate",2.0353159326711667,6.151095193733382,5.856813089844315,4.51228817599952,8.780882236155119,4.351733291996891,-4.962234923634923,4.8610902089681085,11.62615307434094,5.419035464100644,0.020608469552074737,13.466746325685675,3.743826311850862,6.073075050644715
8253-8,SECURITY PLUS,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8253-8A,"Domestic Bond, < 365",2.3792182967004027,0.04977857176961299,2.7219193029087485,0.053822909006010736,1.8202893266622722,0.09456159989390596,1.5894936227599743,0.03645708632843759,1.5237145728238977,0.19559638624762865,0.28927932141784574,0.13444604085404574,1.717734262383841,0.8427322221229805
8306-2,SECURITY PROTECCION,A,Balanceado Conservador,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8306-2A,"Balanced, Conservative",2.2547068187929176,3.468984223489244,5.134546648432137,2.95746162366072,5.351392944655697,2.3747857102654066,-2.75432898458865,2.476422961480557,6.984675273018359,2.309340110323576,0.4366823747448567,10.23589807050769,2.8471372321932087,3.6371104365939386
8685-1,SELECCION ACCION,A,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8685-1A,Domestic Equity,-9.440324233639641,9.267257442400345,-0.9206353643986254,9.156085859776999,27.129005188550636,22.22300122668649,-18.09407812604389,9.53078561832448,-20.20034300938095,15.439041639777612,-13.060466398751746,30.970479477536283,-6.971491311493494,17.507715886654736
8707-6,SELECCION GLOBAL,A,Accionario Desarrollado,FM DE LIBRE INVERSION,6.0,P,8707-6A,International Equity,9.054532461072927,12.79018175864031,1.5627583289012037,13.028990918830896,8.857096991217306,8.503466664001467,-6.12760197029516,13.413213290880382,26.481442168256187,14.825228698869086,5.025045374673698,23.179761628727114,7.032439935199197,10.877845527530598
8684-3,SELECCION LATAM,A,Accionario America Latina,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8684-3A,International Equity,-16.672306510649047,14.62037494790367,14.297628525246676,17.15378904960107,5.215714872121802,9.689011555161375,-8.104199208408037,16.665259907834194,13.255530875820076,12.246773590139973,-23.1036007352596,48.53518466668509,-3.610872989764169,15.790484191414727
9034-4,SELECTA CHILE,APV,Fondos de Deuda > 365 Dias Orig. Flex,FM DE LIBRE INVERSION,6.0,P,9034-4APV,"Domestic Bond, > 365",3.4989674620441447,1.344176632843112,5.130222941507689,1.7868516150617457,1.9620833970744878,1.4144012620672193,3.2653624530946557,0.8008252603050795,5.8775246519442215,3.412305693479019,6.002969099394506,5.194752343163278,4.278905536278721,1.6282064465812924
8372-0,SELECTAS CHILE,APV,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8372-0APV,Domestic Equity,-4.358481988029039,11.751729269615122,23.527249263095573,15.30869027011635,30.533154188503907,21.6372839532201,-14.743607195048847,10.285119359169425,-16.780483454286642,14.274498130813548,-7.38799403881838,31.461443394832187,0.22088869218899188,20.19375612519459
8490-5,SELECTIVO,A,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8490-5A,Domestic Equity,-5.706259733003948,8.937725212636586,5.042387589305686,11.909480693499459,24.164303328505987,20.789304660042124,-17.33813819329403,10.496291098434908,-16.376501873895734,13.301164004121075,-14.148477930770898,32.86744689310414,-5.113530892116058,16.198502939224674
8319-4,SOLVENTE BANCOESTADO,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8319-4A,"Domestic Bond, < 365",2.6454602506317038,0.06458333693746546,3.0369502978666363,0.048532482636329706,2.186104380628695,0.09939187641254005,1.9083354153298204,0.0276852867532118,1.9365871735814721,0.12639761143437353,0.493119077030979,0.25585214750357005,2.031307348247169,0.8720690863340791
9201-0,UF PLUS,APV,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE LIBRE INVERSION,6.0,P,9201-0APV,"Domestic Bond, > 365",,,,,1.9888711906340673,1.772417105062068,3.1167942648560043,0.9486535233894441,4.598140945201301,5.656666017781115,5.3997739505931674,6.022380753317158,2.496170372466211,1.5210675105429083
8189-2,US MID CAP,B,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8189-2B,International Equity,9.74826368113586,11.858441768078208,15.98067148329314,17.10642379536525,5.96594581073755,11.562281052539134,-4.19456959343213,19.37646275467927,26.66503973798413,16.533048319230222,1.3503550868523506,28.920753725768733,8.802020393424769,10.979796232151472
8915-K,USA,A,Accionario EEUU,FM DE LIBRE INVERSION,6.0,P,8915-KA,International Equity,12.25813529650206,13.01149219765419,7.202540472631358,14.183171295710336,8.405104948428788,9.277530292725523,-1.487857577826479,17.29725895984297,27.616801106252332,16.486702283407073,6.53497038507056,24.34184020702459,9.747273721466975,9.692789747997443
8113-2,USA EQUITY,A,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8113-2A,International Equity,11.069996901151491,13.05811432043466,5.911174079117032,13.932508160542788,9.817041601396292,9.364884545037757,-1.832301294235783,16.54653592614343,30.715697391867813,16.718736671842052,2.111515264380248,23.369987715763674,9.168303060015393,11.388211548267806
8127-2,UTILIDADES,B,Fondos de Deuda < 365 Dias Nacional en UF,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8127-2B,"Domestic Bond, < 365",3.8282494591990623,1.2452421892498253,3.3208186488987934,1.2565149505741413,2.1773842603501903,1.1302822675551332,2.164923444051592,0.8319896755754533,2.7730780269691335,1.4920355523135278,2.786183446551971,1.5478009357602063,2.8400655698416433,0.6496102608204373
8304-6,VALOR PLUS,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8304-6A,"Domestic Bond, < 365",2.9391052754522695,0.5129598170486048,3.4709164963237615,0.6407791689220604,2.2352060468840973,0.4486227429233323,1.9792861431503495,0.2762755558879211,2.94589501207565,0.9730283582578649,1.978728156678855,0.9732099632205022,2.5899832801408396,0.6159608985140943
8991-5,VALOR PLUS UF,PERSO,Fondos de Deuda < 365 Dias Nacional en UF,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8991-5PERSO,"Domestic Bond, < 365",,,2.008576149229979,1.2903251045210722,1.8350498994061049,0.9322261470055301,1.839111354998435,0.7614302099520942,2.993935934885794,1.2157940832973164,2.572939367830651,1.4161699004384927,1.8705936990235372,0.5140595833181009
8011-K,VISION MONEY MARKET,100,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8011-K100,"Domestic Bond, < 365",2.955820097857642,0.034190938717434706,3.3427422733011136,0.09277492413462692,2.590421758370476,0.13813729022765314,2.3334635752940924,0.04709178867112009,2.3648555098320534,0.18019922395216514,0.9375660169133271,0.3654280994197265,2.4180524325320807,0.8216734249285177
8346-1,ZURICH PATRIMONIO,A,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8346-1A,"Domestic Bond, > 365",2.289027040583136,2.259066130477354,4.972884947608147,3.848424481351425,0.47873897019869993,2.0286597784947826,3.54425395294804,1.1174420462409425,0.07830543682454394,9.286983615963202,0.739564888783506,4.395448807672193,2.0017749272007945,1.9442419159865363
8621-5,ZURICH SELECT GLOBAL,A,Accionario Desarrollado,FM DE LIBRE INVERSION,6.0,P,8621-5A,International Equity,9.000527429456318,13.23101937036107,-1.399742365474388,13.957281629878834,10.887517267029455,8.85117437722798,-7.218262675414211,12.299268613974004,25.45917999839764,15.443712981648087,7.020491643291038,21.66620657461737,6.807938450831608,11.243318581814963
